3.2	1525004	1525790	5569	1009005	1009598	color=vvdorange
3.4	1617624	1619401	6110	82076	83218	color=vvdorange
3.2	173577	175263	5809	2529953	2531153	color=vvdorange
3.2	173577	175263	5809	2529435	2529848	color=vvdorange
3.3	398509	398826	5807	1659203	1659835	color=vvdorange
3.7	32523	33242	5806	89624	90064	color=vvdorange
3.5	1358828	1359147	5569	837741	838290	color=vvdorange
3.5	1358828	1359147	5569	837438	837653	color=vvdorange
3.3	155200	155406	6139	880227	881049	color=vvdorange
3.1	1198375	1198934	5809	797296	797591	color=vvdorange
3.1	1198375	1198934	5809	796849	797173	color=vvdorange
3.5	89885	90312	6139	307373	308336	color=vvdorange
3.5	89885	90312	6139	306731	307074	color=vvdorange
3.6	1205203	1206149	5569	1576013	1576339	color=vvdorange
3.1	1373354	1373632	5809	1012468	1013106	color=vvdorange
3.1	1373354	1373632	5809	1013243	1013582	color=vvdorange
3.1	2095472	2096677	5807	624393	625012	color=vvdorange
3.5	1144532	1145180	5809	1932218	1933000	color=vvdorange
3.9	29003	29827	5807	1870901	1871253	color=vvdorange
3.9	29003	29827	5807	1871420	1872128	color=vvdorange
3.10	359214	359678	6110	308897	309467	color=vvdorange
3.4	982056	983582	5807	1148968	1149275	color=vvdorange
3.2	304248	304637	5809	2963830	2964367	color=vvdorange
3.2	304248	304637	5809	2967728	2968115	color=vvdorange
3.11	271473	272095	5569	290287	290572	color=vvdorange
3.12	16052	16429	6139	937495	937734	color=vvdorange
3.12	16052	16429	6139	935245	937457	color=vvdorange
3.8	207883	208526	5806	810473	810891	color=vvdorange
3.1	1112711	1113635	6372	735582	736026	color=vvdorange
3.1	1112711	1113635	6372	737963	738206	color=vvdorange
3.1	2328601	2328903	5807	828089	828398	color=vvdorange
3.2	1595185	1595732	5807	1295598	1295914	color=vvdorange
3.2	1595185	1595732	5807	1296286	1296490	color=vvdorange
3.4	1454979	1455415	5809	541335	541767	color=vvdorange
3.3	412666	412962	5807	1659758	1660384	color=vvdorange
3.3	412666	412962	5807	1659203	1659835	color=vvdorange
3.2	1547284	1548023	5569	987606	988122	color=vvdorange
3.4	84888	85367	5809	887023	888472	color=vvdorange
3.4	84888	85367	5809	885658	886175	color=vvdorange
3.3	1568318	1568838	5504	262492	262803	color=vvdorange
3.3	1568318	1568838	5504	269781	270398	color=vvdorange
3.4	568182	569418	6110	206661	207746	color=vvdorange
3.2	824626	825189	5809	2422013	2423590	color=vvdorange
3.2	824626	825189	5809	2409497	2409711	color=vvdorange
3.6	871826	872504	5569	1406818	1407174	color=vvdorange
3.6	871826	872504	5569	1406491	1407350	color=vvdorange
3.6	1141679	1142489	5569	1843936	1844766	color=vvdorange
3.6	1141679	1142489	5569	1844836	1845211	color=vvdorange
3.7	390167	391592	6110	674798	675081	color=vvdorange
3.4	379590	380844	5806	713023	716116	color=vvdorange
3.4	379590	380844	5806	712674	715287	color=vvdorange
3.5	1228537	1228871	5809	1443946	1444393	color=vvdorange
3.3	1476478	1476793	5806	589066	589288	color=vvdorange
3.2	1406544	1406753	6372	1456843	1457150	color=vvdorange
3.12	115705	116826	6139	780452	780831	color=vvdorange
3.12	115705	116826	6139	780475	780841	color=vvdorange
3.11	183172	183748	5569	170691	171140	color=vvdorange
3.11	183172	183748	5569	177310	177633	color=vvdorange
3.3	2128833	2129364	5504	860247	861232	color=vvdorange
3.3	2128833	2129364	5504	859266	859791	color=vvdorange
3.4	400194	400722	5569	374028	377445	color=vvdorange
3.1	964748	964963	5569	616878	617272	color=vvdorange
3.4	983411	984241	5807	1148968	1149275	color=vvdorange
3.11	79539	80114	5569	256879	257242	color=vvdorange
3.3	968039	968478	5807	1701186	1701484	color=vvdorange
3.1	1626210	1626600	5809	472939	473417	color=vvdorange
3.2	671696	672386	5809	2320905	2321111	color=vvdorange
3.2	671696	672386	5809	2316125	2316339	color=vvdorange
3.2	303299	303840	5809	2967728	2968115	color=vvdorange
3.12	16944	17656	6139	937495	937734	color=vvdorange
3.12	16944	17656	6139	935154	937412	color=vvdorange
3.12	16944	17656	6139	935245	937457	color=vvdorange
3.1	255290	255981	6372	511021	511347	color=vvdorange
3.1	255290	255981	6372	512230	512466	color=vvdorange
3.2	319940	320537	5809	2983264	2983513	color=vvdorange
3.11	292201	292857	5569	196479	196834	color=vvdorange
3.11	292201	292857	5569	197785	199210	color=vvdorange
3.6	679713	680064	5569	1874296	1875555	color=vvdorange
3.3	401145	401374	5807	1659758	1660384	color=vvdorange
3.3	401145	401374	5807	1659203	1659835	color=vvdorange
3.10	172765	173148	5809	132515	132997	color=vvdorange
3.4	1498633	1499542	5809	705155	706242	color=vvdorange
3.4	1498633	1499542	5809	702255	702475	color=vvdorange
3.3	321488	321695	6372	1116569	1116895	color=vvdorange
3.2	215286	215924	5809	2470216	2470614	color=vvdorange
3.2	985366	985777	5809	2130146	2130868	color=vvdorange
3.8	66372	66615	5806	975008	975242	color=vvdorange
3.8	199707	200129	5806	817807	819031	color=vvdorange
3.8	199707	200129	5806	810473	810891	color=vvdorange
3.2	1475411	1475931	6372	1511270	1511611	color=vvdorange
3.1	1784387	1784593	5807	576540	576868	color=vvdorange
3.5	932198	932794	5809	1707449	1709043	color=vvdorange
3.3	1761751	1762248	5504	654209	655487	color=vvdorange
3.7	458041	458534	6110	538073	538507	color=vvdorange
3.7	458041	458534	6110	538215	538493	color=vvdorange
3.11	390256	390595	5569	36294	36583	color=vvdorange
3.11	390256	390595	5569	36212	36591	color=vvdorange
3.4	1575830	1576106	6110	119183	119475	color=vvdorange
3.4	1575830	1576106	6110	125349	125732	color=vvdorange
3.12	17005	18349	6139	935154	937412	color=vvdorange
3.12	17005	18349	6139	935245	937457	color=vvdorange
3.6	17839	18165	5569	2019570	2019841	color=vvdorange
3.1	1831400	1832205	5807	46842	47895	color=vvdorange
3.1	1831400	1832205	5807	48228	48527	color=vvdorange
3.1	1831298	1833107	5807	46842	47895	color=vvdorange
3.1	1831298	1833107	5807	48228	48527	color=vvdorange
3.5	928715	928965	5809	1707449	1709043	color=vvdorange
3.4	1359286	1359966	5809	517049	517402	color=vvdorange
3.2	905515	906585	5809	1382301	1382660	color=vvdorange
3.2	905515	906585	5809	1380494	1381325	color=vvdorange
3.2	173490	175251	5809	2529953	2531153	color=vvdorange
3.2	173490	175251	5809	2529435	2529848	color=vvdorange
3.3	558069	558461	6372	915744	917191	color=vvdorange
3.3	558069	558461	6372	910874	911731	color=vvdorange
3.3	558069	558461	6372	906762	906999	color=vvdorange
3.3	558069	558461	6372	917292	918046	color=vvdorange
3.6	414357	415841	5569	1983743	1984074	color=vvdorange
3.2	175347	175691	5809	2529953	2531153	color=vvdorange
3.1	1374117	1374405	5809	1012468	1013106	color=vvdorange
3.1	1374117	1374405	5809	1013243	1013582	color=vvdorange
3.6	361323	362890	5569	1933019	1933419	color=vvdorange
3.3	1100221	1100623	5569	483464	484162	color=vvdorange
3.1	1930815	1931153	5807	199852	200145	color=vvdorange
3.7	414306	414979	6110	593334	593555	color=vvdorange
3.7	419658	420085	6110	593334	593555	color=vvdorange
3.4	934147	934357	5809	1608780	1609112	color=vvdorange
3.4	934147	934357	5809	1613409	1613620	color=vvdorange
3.4	934147	934357	5809	1612906	1613194	color=vvdorange
3.6	769468	769809	5569	1328079	1329292	color=vvdorange
3.2	1416564	1416806	6372	1460363	1460976	color=vvdorange
3.2	1416564	1416806	6372	1462132	1462982	color=vvdorange
3.3	1858011	1858314	5504	624113	624632	color=vvdorange
3.3	1858011	1858314	5504	618538	618788	color=vvdorange
3.4	1409624	1410077	5809	289420	290176	color=vvdorange
3.4	1409624	1410077	5809	289981	290262	color=vvdorange
3.5	1080243	1081248	5809	1842127	1843284	color=vvdorange
3.5	1080243	1081248	5809	1841312	1841867	color=vvdorange
3.5	943189	944259	5809	1701731	1701959	color=vvdorange
3.5	943189	944259	5809	1691478	1691685	color=vvdorange
3.2	334115	334552	5809	2994106	2994722	color=vvdorange
3.8	68705	69395	5806	975008	975242	color=vvdorange
3.3	995107	996116	5807	1683300	1683734	color=vvdorange
3.2	761635	761898	5809	2587013	2587262	color=vvdorange
3.2	761635	761898	5809	2586898	2588159	color=vvdorange
3.3	611738	612181	6372	1303105	1303337	color=vvdorange
3.3	413139	414194	5807	1659758	1660384	color=vvdorange
3.3	413139	414194	5807	1659203	1659835	color=vvdorange
3.9	29156	29815	5807	1873400	1875579	color=vvdorange
3.9	29156	29815	5807	1871420	1872128	color=vvdorange
3.11	184031	185535	5569	170691	171140	color=vvdorange
3.11	184031	185535	5569	177310	177633	color=vvdorange
3.3	2112255	2113385	5504	875259	876453	color=vvdorange
3.12	116295	116499	6139	780452	780831	color=vvdorange
3.12	116295	116499	6139	780475	780841	color=vvdorange
3.3	1853735	1853998	5504	618504	618753	color=vvdorange
3.3	792716	793039	5569	646980	647491	color=vvdorange
3.5	425984	426200	6139	350272	350648	color=vvdorange
3.3	788534	788777	5569	646980	647491	color=vvdorange
3.2	985682	986097	5809	2130146	2130868	color=vvdorange
3.2	906702	907351	5809	1382301	1382660	color=vvdorange
3.2	906702	907351	5809	1380494	1381325	color=vvdorange
3.1	2414449	2415241	5807	110744	112640	color=vvdorange
3.3	2127136	2129643	5504	860247	861232	color=vvdorange
3.3	2127136	2129643	5504	859266	859791	color=vvdorange
3.3	970295	971155	5807	1695735	1696036	color=vvdorange
3.10	182926	183680	5809	132515	132997	color=vvdorange
3.3	1354858	1355271	6110	395303	395718	color=vvdorange
3.1	1704759	1706069	5807	457425	457634	color=vvdorange
3.9	465311	465775	5504	145911	146447	color=vvdorange
3.9	465311	465775	5504	145908	146470	color=vvdorange
3.8	191379	191969	5806	827371	827712	color=vvdorange
3.8	191379	191969	5806	828054	828389	color=vvdorange
3.6	355712	356490	5569	1933019	1933419	color=vvdorange
3.1	1219512	1219750	5809	661427	662186	color=vvdorange
3.8	188339	188788	5806	827371	827712	color=vvdorange
3.8	188339	188788	5806	828054	828389	color=vvdorange
3.2	1573757	1574710	6372	1698227	1698438	color=vvdorange
3.2	1573757	1574710	6372	1704284	1704746	color=vvdorange
3.4	1453942	1454175	5809	541335	541767	color=vvdorange
3.3	1485149	1486088	5806	589066	589288	color=vvdorange
3.4	1352975	1353210	5809	510441	510749	color=vvdorange
3.8	35130	35593	5806	1008191	1008977	color=vvdorange
3.8	35130	35593	5806	1008700	1009057	color=vvdorange
3.4	1622422	1623958	6110	81323	81607	color=vvdorange
3.3	1056193	1057162	6372	1250672	1252827	color=vvdorange
3.3	1056193	1057162	6372	1250642	1251915	color=vvdorange
3.3	1058913	1059532	6372	1250672	1252827	color=vvdorange
3.3	1058913	1059532	6372	1250642	1251915	color=vvdorange
3.6	765144	767618	5569	1328079	1329292	color=vvdorange
3.4	1537341	1538014	6110	51789	52032	color=vvdorange
3.9	234872	235819	5807	2012896	2013110	color=vvdorange
3.11	341984	342412	6139	583573	585376	color=vvdorange
3.3	561061	561727	6372	915744	917191	color=vvdorange
3.3	561061	561727	6372	910874	911731	color=vvdorange
3.3	561061	561727	6372	906762	906999	color=vvdorange
3.2	1160981	1161429	5569	884546	884840	color=vvdorange
3.2	1160981	1161429	5569	884691	885150	color=vvdorange
3.10	359194	359416	6110	308897	309467	color=vvdorange
3.5	1084093	1084836	5809	1842127	1843284	color=vvdorange
3.5	1084093	1084836	5809	1841312	1841867	color=vvdorange
3.1	198456	199145	6372	543849	544959	color=vvdorange
3.1	198456	199145	6372	543872	544199	color=vvdorange
3.8	613485	614187	5809	2260490	2260945	color=vvdorange
3.3	829973	830257	5807	1641970	1643214	color=vvdorange
3.3	829973	830257	5807	1642469	1643224	color=vvdorange
3.3	1948686	1949706	5504	528228	528432	color=vvdorange
3.11	271451	271753	5569	290287	290572	color=vvdorange
3.6	1005790	1006156	5569	1477649	1479789	color=vvdorange
3.6	1005790	1006156	5569	1471672	1472215	color=vvdorange
3.3	2112601	2113064	5504	875259	876453	color=vvdorange
3.11	195690	195920	5569	177310	177633	color=vvdorange
3.1	2413993	2414232	5807	110744	112640	color=vvdorange
3.1	2264246	2265437	5807	223972	224291	color=vvdorange
3.8	188369	189324	5806	827371	827712	color=vvdorange
3.8	188369	189324	5806	828054	828389	color=vvdorange
3.11	291529	291822	5569	196479	196834	color=vvdorange
3.11	291529	291822	5569	197785	199210	color=vvdorange
3.3	581865	582921	6372	1283149	1283382	color=vvdorange
3.4	723802	726638	5809	1559367	1559654	color=vvdorange
3.4	723802	726638	5809	1566309	1566730	color=vvdorange
3.11	158436	158700	5569	157356	157832	color=vvdorange
3.11	158436	158700	5569	152635	153327	color=vvdorange
3.5	397222	397469	6372	692136	692746	color=vvdorange
3.1	1559164	1560682	5809	1289955	1290618	color=vvdorange
3.3	2055031	2055713	5504	711913	713044	color=vvdorange
3.3	2055031	2055713	5504	716427	716697	color=vvdorange
3.5	604486	605008	5809	1780323	1780774	color=vvdorange
3.4	378483	378824	5806	713023	716116	color=vvdorange
3.4	378483	378824	5806	712674	715287	color=vvdorange
3.10	358412	359125	6110	308897	309467	color=vvdorange
3.10	321467	321850	6110	295545	295837	color=vvdorange
3.3	1791324	1791669	5504	570088	570923	color=vvdorange
3.3	1791324	1791669	5504	569704	570922	color=vvdorange
3.3	1791324	1791669	5504	578794	580969	color=vvdorange
3.2	1594242	1595749	5807	1295598	1295914	color=vvdorange
3.2	1594242	1595749	5807	1296286	1296490	color=vvdorange
3.5	296160	296466	6139	112713	114005	color=vvdorange
3.5	296160	296466	6139	109927	110605	color=vvdorange
3.5	296160	296466	6139	109297	111460	color=vvdorange
3.1	2327999	2328284	5807	828089	828398	color=vvdorange
3.1	2327999	2328284	5807	830585	831362	color=vvdorange
3.7	565747	566547	6110	491325	491806	color=vvdorange
3.7	565747	566547	6110	491257	492130	color=vvdorange
3.4	1360088	1361068	5809	517049	517402	color=vvdorange
3.6	516652	516885	5569	1699510	1699897	color=vvdorange
3.6	516652	516885	5569	1702174	1702591	color=vvdorange
3.3	21967	22365	6139	744283	744770	color=vvdorange
3.3	1392389	1392818	6110	378839	379104	color=vvdorange
3.5	1358028	1358923	4	634946	636566	color=dpurple
3.1	1303181	1304750	10	475473	475996	color=dpurple
3.1	1303181	1304750	10	474933	475692	color=dpurple
3.4	1298508	1299345	8	150138	153095	color=dpurple
3.4	1298508	1299345	8	147881	148312	color=dpurple
3.1	2087571	2087965	8	212893	213170	color=dpurple
3.1	2087571	2087965	8	210144	210868	color=dpurple
3.6	268235	269058	7	1706618	1707330	color=dpurple
3.6	268235	269058	7	1706255	1706467	color=dpurple
3.6	807245	808073	2	988591	989204	color=dpurple
3.6	1010772	1011297	7	1572698	1573090	color=dpurple
3.6	692805	693035	9	468710	470959	color=dpurple
3.6	309609	310477	7	1656819	1657564	color=dpurple
3.1	1704727	1705970	9	869468	870123	color=dpurple
3.2	215444	215647	8	455905	456509	color=dpurple
3.4	266075	266345	5	308342	309794	color=dpurple
3.1	487693	488072	2	554262	554996	color=dpurple
3.9	403089	403295	10	653217	653496	color=dpurple
3.5	875722	876378	1	513380	514723	color=dpurple
3.5	875722	876378	1	513657	514826	color=dpurple
3.2	1078280	1078571	2	791481	792223	color=dpurple
3.7	458153	458550	10	432956	435349	color=dpurple
3.4	266483	267101	5	308342	309794	color=dpurple
3.1	1303001	1303700	10	475473	475996	color=dpurple
3.1	1303001	1303700	10	474933	475692	color=dpurple
3.6	99885	100729	7	1340132	1342143	color=dpurple
3.6	99885	100729	7	1342625	1342882	color=dpurple
3.4	1299998	1301064	8	150138	153095	color=dpurple
3.4	1299998	1301064	8	147881	148312	color=dpurple
3.5	1275139	1276046	2	226133	226782	color=dpurple
3.5	1275139	1276046	2	211637	211888	color=dpurple
3.5	1060934	1061150	7	1128530	1129163	color=dpurple
3.2	1438811	1440278	7	440822	441387	color=dpurple
3.2	1876315	1877246	10	615192	615451	color=dpurple
3.10	96282	96759	7	384402	386984	color=dpurple
3.2	1120762	1120991	7	2348131	2348519	color=dpurple
3.1	2245276	2245786	7	1848553	1849419	color=dpurple
3.1	2245276	2245786	7	1833530	1833856	color=dpurple
3.1	92071	92787	7	174030	174607	color=dpurple
3.6	693100	693488	9	468710	470959	color=dpurple
3.2	2222891	2223630	7	2516115	2516402	color=dpurple
3.5	1358828	1359147	4	634946	636566	color=dpurple
3.4	1377729	1378459	9	399755	401115	color=dpurple
3.2	1292032	1293030	8	271453	271665	color=dpurple
3.2	1292032	1293030	8	264942	265194	color=dpurple
3.3	2108726	2109072	9	304150	304813	color=dpurple
3.4	982056	983582	1	648753	649078	color=dpurple
3.4	982056	983582	1	645515	646004	color=dpurple
3.2	1018786	1019909	2	803409	803796	color=dpurple
3.2	1093145	1093457	2	780448	780852	color=dpurple
3.2	47615	48076	4	240711	241825	color=dpurple
3.9	114088	114577	9	693826	694075	color=dpurple
3.9	114088	114577	9	693296	694518	color=dpurple
3.11	271473	272095	8	558571	560625	color=dpurple
3.8	207883	208526	9	810861	811388	color=dpurple
3.5	1058485	1059080	7	1128530	1129163	color=dpurple
3.10	389635	390106	2	748625	749745	color=dpurple
3.4	1605977	1606519	5	344631	344949	color=dpurple
3.9	402248	402847	10	653217	653496	color=dpurple
3.9	103702	105879	7	1997256	1997624	color=dpurple
3.1	2328601	2328903	2	403492	404707	color=dpurple
3.1	2328601	2328903	2	404135	404360	color=dpurple
3.6	125522	126546	10	136317	136598	color=dpurple
3.6	125522	126546	10	135931	136153	color=dpurple
3.4	1454979	1455415	9	389264	389666	color=dpurple
3.4	1454979	1455415	9	391032	391435	color=dpurple
3.2	1900356	1901821	9	748095	748334	color=dpurple
3.2	1900356	1901821	9	734022	734846	color=dpurple
3.2	1440422	1440665	7	440822	441387	color=dpurple
3.6	1023651	1023853	7	1572698	1573090	color=dpurple
3.9	177075	177296	9	658337	659394	color=dpurple
3.9	177075	177296	9	658354	659136	color=dpurple
3.6	139115	139804	7	1284602	1284816	color=dpurple
3.6	139115	139804	7	1285061	1286023	color=dpurple
3.2	1406544	1406753	3	153322	153610	color=dpurple
3.2	1406544	1406753	3	154339	154597	color=dpurple
3.9	171131	171775	9	658337	659394	color=dpurple
3.9	171131	171775	9	658354	659136	color=dpurple
3.11	183172	183748	8	638997	640294	color=dpurple
3.11	183172	183748	8	639099	639490	color=dpurple
3.3	2128833	2129364	2	42509	44391	color=dpurple
3.3	968039	968478	8	821692	823244	color=dpurple
3.8	659948	660702	7	564876	565144	color=dpurple
3.2	1175298	1176626	7	1102891	1103604	color=dpurple
3.2	671696	672386	7	2187308	2187884	color=dpurple
3.2	671696	672386	7	2187230	2187919	color=dpurple
3.4	1379175	1380116	9	399755	401115	color=dpurple
3.4	1146969	1147796	7	2785800	2787692	color=dpurple
3.4	943802	944257	6	166878	167662	color=dpurple
3.4	943802	944257	6	164224	164549	color=dpurple
3.10	172765	173148	7	356167	356511	color=dpurple
3.2	215286	215924	8	455905	456509	color=dpurple
3.2	985366	985777	7	1192157	1192442	color=dpurple
3.2	985366	985777	7	1186301	1188376	color=dpurple
3.6	217288	218259	10	115519	115779	color=dpurple
3.8	199707	200129	9	810861	811388	color=dpurple
3.1	2228845	2229730	8	371248	372023	color=dpurple
3.1	1528073	1530273	9	246097	246311	color=dpurple
3.7	458041	458534	10	432956	435349	color=dpurple
3.4	1575830	1576106	7	1494429	1494932	color=dpurple
3.4	1575830	1576106	7	1493847	1494351	color=dpurple
3.6	17839	18165	3	435819	436026	color=dpurple
3.6	17839	18165	3	447235	448176	color=dpurple
3.6	17839	18165	3	447152	448146	color=dpurple
3.4	1567963	1568227	7	1493847	1494351	color=dpurple
3.1	1527384	1528019	9	246097	246311	color=dpurple
3.8	176188	176426	3	856206	856737	color=dpurple
3.8	176188	176426	3	864087	864941	color=dpurple
3.1	2181480	2181760	10	986724	987011	color=dpurple
3.5	928715	928965	3	894388	895713	color=dpurple
3.5	928715	928965	3	894010	894265	color=dpurple
3.2	2118365	2118571	7	2024412	2025129	color=dpurple
3.4	1359286	1359966	7	2889055	2890771	color=dpurple
3.4	1156782	1157139	7	2785800	2787692	color=dpurple
3.5	859387	859624	1	533173	533948	color=dpurple
3.1	1930815	1931153	3	237145	237926	color=dpurple
3.3	50216	51029	4	767155	767758	color=dpurple
3.3	50216	51029	4	767321	767539	color=dpurple
3.2	2121031	2121290	7	2028036	2028253	color=dpurple
3.2	2121031	2121290	7	2027198	2027436	color=dpurple
3.4	1129467	1130360	7	2806132	2806536	color=dpurple
3.4	1129467	1130360	7	2807019	2807220	color=dpurple
3.4	942657	942878	6	166878	167662	color=dpurple
3.4	942657	942878	6	164224	164549	color=dpurple
3.5	943189	944259	10	770833	771101	color=dpurple
3.2	334115	334552	7	2650758	2651668	color=dpurple
3.6	806026	806551	2	988591	989204	color=dpurple
3.2	874287	875289	7	2160707	2161987	color=dpurple
3.2	1175147	1175801	7	1102891	1103604	color=dpurple
3.2	881820	882643	7	2160707	2161987	color=dpurple
3.11	184031	185535	8	638997	640294	color=dpurple
3.11	184031	185535	8	639099	639490	color=dpurple
3.3	2112255	2113385	9	309316	310083	color=dpurple
3.3	1853735	1853998	10	1051971	1052208	color=dpurple
3.3	1853735	1853998	10	1050649	1051908	color=dpurple
3.3	792716	793039	6	302029	302660	color=dpurple
3.2	1439940	1440488	7	440822	441387	color=dpurple
3.3	788534	788777	6	302029	302660	color=dpurple
3.3	1040382	1040782	7	1034292	1034879	color=dpurple
3.5	1059347	1060419	7	1128530	1129163	color=dpurple
3.2	985682	986097	7	1192157	1192442	color=dpurple
3.2	985682	986097	7	1186301	1188376	color=dpurple
3.2	1106383	1106669	7	2361855	2364238	color=dpurple
3.3	1848432	1849820	10	1056168	1056436	color=dpurple
3.3	1847437	1847719	10	1056168	1056436	color=dpurple
3.3	2127136	2129643	2	42509	44391	color=dpurple
3.3	970295	971155	8	821692	823244	color=dpurple
3.10	182926	183680	7	356167	356511	color=dpurple
3.4	1291858	1292896	8	150138	153095	color=dpurple
3.4	1291858	1292896	8	147881	148312	color=dpurple
3.2	1911233	1911459	9	748095	748334	color=dpurple
3.2	1911233	1911459	9	734022	734846	color=dpurple
3.1	1704759	1706069	9	869468	870123	color=dpurple
3.4	1453942	1454175	9	389264	389666	color=dpurple
3.4	1453942	1454175	9	391032	391435	color=dpurple
3.4	344860	345374	7	2128047	2128889	color=dpurple
3.2	2120860	2121445	7	2028036	2028253	color=dpurple
3.2	2120860	2121445	7	2027198	2027436	color=dpurple
3.8	35130	35593	3	512964	513460	color=dpurple
3.6	266887	267986	7	1706618	1707330	color=dpurple
3.6	266887	267986	7	1706255	1706467	color=dpurple
3.8	386021	386439	9	779195	779537	color=dpurple
3.9	234872	235819	3	352908	353234	color=dpurple
3.5	1274810	1275045	2	226133	226782	color=dpurple
3.5	1274810	1275045	2	211637	211888	color=dpurple
3.5	851605	852266	1	533173	533948	color=dpurple
3.11	271451	271753	8	558571	560625	color=dpurple
3.5	99598	100421	4	588770	589164	color=dpurple
3.3	2112601	2113064	9	309316	310083	color=dpurple
3.11	195690	195920	8	638997	640294	color=dpurple
3.11	195690	195920	8	639099	639490	color=dpurple
3.4	981532	982603	1	648753	649078	color=dpurple
3.4	981532	982603	1	645515	646004	color=dpurple
3.7	239938	240153	3	603348	603713	color=dpurple
3.2	2223989	2225076	7	2516115	2516402	color=dpurple
3.10	321467	321850	9	75957	76179	color=dpurple
3.1	2327999	2328284	2	403492	404707	color=dpurple
3.1	2327999	2328284	2	404135	404360	color=dpurple
3.1	2256374	2256619	7	1848553	1849419	color=dpurple
3.4	1360088	1361068	7	2889055	2890771	color=dpurple
3.2	626283	626603	6	682397	682688	color=dpurple
3.2	626283	626603	6	681030	682813	color=dpurple
3.2	2018549	2018810	6	366153	367486	color=dpurple
3.5	1275368	1275756	2	211637	211888	color=dpurple
3.3	1392389	1392818	1	982391	983106	color=dpurple
3.4	1377859	1378328	9	399755	401115	color=dpurple
3.1	1373354	1373632	H	352244	354584	color=vvdred
3.1	1373354	1373632	H	352597	352970	color=vvdred
3.6	125522	126546	L	1224591	1225549	color=vvdred
3.1	2106253	2106578	I	468487	468984	color=vvdred
5504	591073	591650	10	1080155	1080732	color=black
5504	591073	591650	10	1078652	1080071	color=black
5809	1701731	1701959	10	770833	771101	color=black
5806	874270	874470	3	841237	841802	color=black
5806	874270	874470	3	840297	841538	color=black
5569	170691	171140	8	638997	640294	color=black
5569	170691	171140	8	639099	639490	color=black
5806	905319	906602	1	867549	867972	color=black
5504	660041	660653	10	1110704	1111632	color=black
5504	660041	660653	10	1111654	1112304	color=black
5809	1923761	1924358	7	1634646	1635253	color=black
6110	825477	825797	5	368460	368856	color=black
6110	825477	825797	5	373330	373863	color=black
5809	132515	132997	7	356167	356511	color=black
5809	623693	624981	5	285514	285772	color=black
5809	623693	624981	5	285989	287079	color=black
6372	183288	184048	3	768544	769334	color=black
6372	464977	466709	10	639859	640795	color=black
6372	464977	466709	10	641066	641711	color=black
6372	1483243	1483518	7	440822	441387	color=black
6139	880227	881049	7	601695	602147	color=black
5806	873201	873462	3	841237	841802	color=black
5806	873201	873462	3	840297	841538	color=black
6372	464675	466570	10	639859	640795	color=black
6372	464675	466570	10	641066	641711	color=black
5806	849413	849712	3	856206	856737	color=black
5806	849413	849712	3	864087	864941	color=black
6372	147250	147562	3	729688	730052	color=black
5569	1304687	1305455	7	1340132	1342143	color=black
5569	1304687	1305455	7	1342625	1342882	color=black
5807	456814	457461	9	869468	870123	color=black
5807	332770	333544	3	82638	84757	color=black
5807	332770	333544	3	82955	83522	color=black
5809	626742	627041	5	285514	285772	color=black
5809	626742	627041	5	285989	287079	color=black
5569	2019570	2019841	3	435573	435866	color=black
5569	2019570	2019841	3	434763	435624	color=black
5569	2019570	2019841	3	435819	436026	color=black
5807	767135	767491	7	1956876	1957119	color=black
5807	767135	767491	7	1955455	1956496	color=black
6372	114589	116016	2	554262	554996	color=black
5569	645374	645581	6	302029	302660	color=black
5569	277432	278361	2	675549	676989	color=black
5807	2064177	2064395	9	676449	677600	color=black
5806	906858	910429	1	867549	867972	color=black
6110	829172	829656	5	368460	368856	color=black
6110	829172	829656	5	373330	373863	color=black
5569	1576013	1576339	10	419216	419514	color=black
5569	1576013	1576339	10	419115	419654	color=black
6139	843913	844536	1	398671	399052	color=black
5569	6567	6975	2	617201	617910	color=black
5569	646980	647491	6	302029	302660	color=black
5809	1000067	1000727	2	650755	653135	color=black
5504	812899	815313	4	304423	305178	color=black
5809	989081	989651	2	665434	665830	color=black
5809	989081	989651	2	665016	665827	color=black
5809	581457	582969	9	421188	421677	color=black
5809	1148505	1149065	10	38025	39703	color=black
5809	2470216	2470614	8	455905	456509	color=black
5569	527012	527783	7	545553	545783	color=black
5569	273922	274783	2	675549	676989	color=black
5569	290287	290572	8	558571	560625	color=black
5809	1109041	1109399	4	355608	356087	color=black
5806	601726	601947	7	743697	743982	color=black
5806	1008191	1008977	3	512964	513460	color=black
5809	1932218	1933000	7	1634646	1635253	color=black
5807	828089	828398	2	404526	405004	color=black
5807	828089	828398	2	403492	404707	color=black
5807	828089	828398	2	404135	404360	color=black
6139	693187	694366	7	572777	573113	color=black
5809	2260490	2260945	1	539649	540092	color=black
5809	2260490	2260945	1	539547	540100	color=black
5504	325682	326157	4	841535	842649	color=black
5809	180441	181340	4	274165	275017	color=black
5809	180441	181340	4	273962	274910	color=black
5807	199852	200145	3	237145	237926	color=black
5809	2458594	2459143	8	434004	435186	color=black
6372	1484389	1484706	7	440822	441387	color=black
6372	593243	593497	7	1786794	1788078	color=black
5809	2648007	2648432	7	1002104	1002557	color=black
6372	1586839	1588918	2	1120702	1122873	color=black
5807	431976	433662	8	150138	153095	color=black
5807	431976	433662	8	147881	148312	color=black
5809	106181	106652	7	384402	386984	color=black
6372	1587090	1588949	2	1120702	1122873	color=black
